text,etiqueta
@JoseeEscobar Pero ya quedaban poquitas de todos modos fijado.,
Lo único que necesito para ser feliz es dinero.,
Nadie sabía que los peluche no son peluche son Pérez luche,
@ElOsoCarpinter Igualmente ayer vi queriendo saquear el bbva y no habia nada ajjaja,
"@NayadeAbsal Huy ps así que chiste?, no seria tan divertida la vida",
"@sapitomen de me ntojaban más unos de canasta. Jijiji háblame de tú, porfa",
@anuarrieta Ah ya si también la vi y si no sale mucho pero luce guapísimo.,
"@MaRkIyO1992 Ja ja che Menso, en vez de sí me escribas diario para saber mi vida",
Como cuando tu mamá quiere que te hagas pruebas de embarazo jajaja no estoy embarazada solo malita,
"@adriantr09 @ClubTiburones @PumasMX Siempre he sido así Y pues siempre he cumplido y pagado apuestas, así que ya rugiste león",
"@Paulitm Paulina, confirmamos que la señal se transmitió correctamente en la región, por favor revisa con tu cableoperador",
@lizpedroza Hermosa estos días tengo un arañas alacranes ratas y murciélagos en mi carta jajajaja Es impresionante la química del cerebro,
"Cuando la cago y mi no, novio esta enojado conmigo, se me hace un pinche nudo en la vagina",
Ha eirado mi paquete sl200 chales hubiera aprovechado el mes gratis de la llamada que me pedía mis datos ayer tel 6141727708,
"Que bueno que no soy mamá, sería la peor de todas, les daría puro jugo verde y Macaroon and cheese feo",
"@karlacg_ ayñ, si eso pasa, uno de mis hermanos era super rubio y pues ya no jaja igual está cute tu cabello!",
"Cálmala pinche Jesús, si me quiero morir y todo pero no de esta forma tan culera, que me atropelle un carro mejor.",
"El ""In Memoriam"" de los Oscares va a estar muy cargado este año. Desde David Bowie en enero hasta Carrie Fisher en Diciembre",
"Lo bueno que tengo amigas si no, ni hablaría con nadie más que contigo por whats benditas amigas las amo ya no hablo con niños jaja",
"@ATTMxAyuda @ATTMx Olvidenlo, Ya vi que si lo que quiero comprar cuesta $150,debo de tener más de esa cantidad en saldo, y no lo exacto",
me traje un kitkat porque ya sé que a mi mamá le da por cortar carbohidratos de putazo pero tengo aquí 23 horas y ya me lo quiero chingar,
"Pacífico (cerveza) Mariscos Gustavo Cerati de Fondo *no es la Paz BJS, son las playas de los Reyes la Paz, de este hermoso estado de MX",
"@SayiRuiz Es que el mío dice Editar Perfil. :v jaja, no sólo se cambia el nombre... No el username, ya mejor me espero a estar en PC",
"Pues yo digo que todos aquí son felices, cada que les pregunto como están dicen: ""Bien"" en vez de ""De La Verga"" Para mí es suficiente",
@MauHCorona #EsTiempoDe pensar las cosas buenas,
@EverCufl Ay que grosero eres conmigo,
@ajuangorena igual que yo jajaja ya mero,
Mientras luchamos por separado nos vencen juntos,
Alguna serie buena? No? Ninguna?,
son los huevos más pobres que me he comido,
@sofia_garciarmz La neta si esta bien feo entrar a las 7,
wawwwww siempre encuentro la modelo perfecta amo mi pasion de diseñar #javiercarbajaldiseñador #cdmx #atelierjaviercarbajal,
no sé qué tipo de señal universitaria es esta!!!,
Esos taquitos al pastor me están destrozando el estomago peor que tus engaños,
@pablogarabito tu muy bien ¡saludos! Q bonito mi nombre al aire @Planeta947 @alelaneta bonito día.,
Que no se pierda la costumbre de dar los buenos días contra la pared.,
No hay nada más triste que tener ya +500 en el casino y quedar en ceros,
En la clase de circo de hoy: cáigase de la pelota gigante y rómpase un diente,
#FelizMiercoles Mis Chamacos Queridos Dios me los bendiga y me los llene de todo su amor los quiero Besitos,
Ojalá me dijeran que estoy bonita tanto como se lo dicen a sergio quembidia pero esque esta hermoso unu,
"@konemak Hay películas que por acuerdos de sus distribuidoras, es de la única manera en pueden estar dentro del catálogo",
¡QUE YA SEA 28! Ya quiero ver a @AdiosParismx me hace falta olvidarme de todo con buena música en vivo.,
"@alexjuxx yo quiero un novio como tu una vez dijiste ""Que me procure"" Jajajajajajajaja, no, pero en serio si",
Que más quisiera estar allá y abrazarte! Qué feo que el amor de mi vida se haya accidentado y yo por acá,
"@ladelbosque29 acude al próximo llamado que hagamos aqui, muy sencillo. Con guantes, zapato cerrado cómodo y si tienes una pick-up mejor!",
"Hoy le pedí a Dios una señal realmente obvia, para poder tomar una importante decisión, y mas clara no pudo estar. Gracias #Totales",
@evelyyncassio lo mejor para este nuevo año Evelyn! Q venga más futbol y más aficionadas como tú! Te mando un abrazo que Dios te bendiga,
"@LOMMX te amo porque te pones en su lugar a todos, eso mero! Las mujeres somos las que tenemos que arreglar todo el changarro me cae",
"@AngelaDelRioM hola preciosa. A pesar del frío, mis ganas de verte todos los días es mas grande, ya que me alegras con tu bella sonrisa.",
"Buenos días para todos, menos a esos que ya están de vacaciones, a esos no Ojalá los levante su mama para hacer el desayuno. Jejeje...",
"Lo único que vamos a extrañar de Eruviel,será la canción de ""Yo soy mexiquense"" en cada evento Por supuesto que no!No puedo odiarla más",
@PalestraAgs no cabe duda. Esos son los niños fresas amigos del Peña Lento que no saben ler. Cómo? Aaah no saben LEER. Viva México! !!!,
"O sea no es que sea mal pedo , pero si uno no puede venir a tomar a su casa con amigos pues los demás tampoco se quedaron sin fiesta. Ups",
@SinCosquillas urge empedar contigo bb,
Para qué hablan de clandestino,
Amo las mujeres que manejan estándar,
Es neta lo de los tacos?,
Hay una gran parten de odio en mi,
que triste que mañana empiezo el gym de nuevo,
Super triste que mi amorcito ya este en Pachuca.,
@introvertchola @Rubestia @nuuzga que malos y yo ? yo tambien fui al carlssssssssss  #bitches,
Primer día de trabajo y estoy que me muero de enferma alv,
Tengo un buen de ganas de ir al cine pero soy tan flojo,
Necesito una nueva mejor amiga xq mi mejor amiga está muy ocupada para mi,
@BearJhony Te portaste mal... que bueno ve por tus propios regalos y a tu gusto,
@OlgaMatilde lo bueno que los años se están yendo muy rápido y pronto vendrá el siguiente invierno,
@DonRul yo creo que esa es una mejor frase para una personalidad tan particular como la suya jejeje,
"#EsLaUltimaVezQueTeDigo Que lo que siento por ti, no lo siento por nadie más ¡ENTIÉNDELO CARAJO! Santiago Olavarría",
Paseito... Laika cumple en pocos días 5 años... 5 la condenada !!!!! #ILoveDogs #ThePack…,
@Tribuna_I Apenas inició el torneo y ya están diciendo si YA VA LA BUENA para @Chivas Hay equipos mejores que el Rebaño,
@minideeharry yo pensé que ya te habías olvidado de nuestra hermandad chingona lo que es tener vida social y olvidarse de uno,
@futaztecadep Saludos al profe David y al @martinolimx! Feliz 2017 Maestros de la narración.. Carajo!!!! diría el Dr. Garcia,
"@Rene_Tovar una ? Sabes si los refuerzos del América para el próximo torneo aa iniciar el viernes , ¿Llegaran para la próxima Navidad?",
"La música de U2 me deprime sobretodo la de Stay (Far Away, So Close!) maldita sea para que los puse",
Lo más triste es que cuando regrese a clases no voy a poder darme el lujo de ir a mi casa cada fin de semana,
"@soymafergarcia: Hola, paso a desearte un feliz año nuevo 2017 y que esté lleno de salud, abundancia y éxitos. Te mando un abrazo",
Ah cada rato entro a los Md's y checo los que le mande a Brandon haber si tan siquiera me aplica el visto pero nel pastel,
"¡Ay como sufren!!! Desde tempranito empezaron a cortarse las venas... Mejor vayan a las posadas, aunque sea pescan a la señora que reza",
"tengo mucho miedo de que los del sur no quieran venir a la AN sólo porque es en CUU pls animense, yo los hospedo, los quiero mil",
"Días!!! Las acciones no son buenas o malas, son conscientes o inconscientes. Se trata de causa y efecto, de ahí el aprendizaje... Besitos",
"En ruso me quedé en nivel medio. La vida, el servicio social, el fin de la carrera hicieron que me separa por un rato de mi amors.",
(6:30 am) -Viridiana dónde estás? No piensas llegar! No tienes llenadera!- Yo: mamá estoy dormida en mi cuarto Mamá: Ah sí ya te vi,
#QuisieraQue la gente fuera eterna,
"@FidelZevi esta bien, no insistas",
Me quede vestida y alborotada.,
Y aveces necesito alguien con quien platicar,
Mi abuelo no sabía que tenía segundo nombre,
Mi iPad estuvo 5 días abandonada en mi carro,
@BarbAdicto que feo tener que soportarlo por miedo a estar sólo,
@mabonitatuya1 @Samemo11 Huy qué rico! Se ve que si te exitabas jeje,
Estoy haciendo chocolate abuelita y pura madre que les voy a dar,
"@AlbertoMoolina sobres, yo llevo los juegos de azar. Tu completa lo demás",
@soyrosalet @SwarmApp Linda noche Ross extraño escuchar tu voz saludos desde Playas de Rosarito Baja California,
#TotalmentePayaso @Psychooriginal uno de los mejores luchadores técnicos que he conocido Espero que salgas triunfador este año,
"Lo triste de las vacaciones, es cuando haces maletas para regresar a la rutina.",
"#convocatoriaunam alguien que sea tan amable de mandar el link para registrarse x favor, no lo encuentro",
Mierda porque es tan difícil decidir en que casa vivir? Hay pros y contras en cada una,
Cuando piensas que las cosas van a toda madre y la cagan la vida es un riesgo carnal!,
Lo siento mucho Perder un abuelo es uno de los dolores mas hondos posibles. Mucha fuerza para ti. @UrielCastillo93,
"@AxelMishael es una ciudad hermosa llena de cultura,con gente bella y comida deliciosa. Muero por volver! Disfrutá mucho",
"Odio que mi celular se ponga así Odio tuitear desde la compu, no puedo poner emojis. &lt",
"@JJSanchezB Tenemos la Pre inauguración de la e de #Barbie el viernes 6 de enero, y el sábado 7 de enero sería día normal",
"@EduardoRamos95R yumi  te amo, estoy viendo la serie y tu?  también te extraño mañana te veo? &lt",
"Hasta me das risa @realDonaldTrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.",
"-Mamá ya quiero cambiar de lentes están bien rayados. *horas después, mi hermana rompe mis lentes* Yep, es hora de cambiar lentes.",
Filosófico: Estoy hasta el pito d muchas cosas. Creo q he alcanzado mi siguiente nivel d cinismo/valemadrismo. El año d mis 30 pinta bien,
"Les quiero avisar a casi todos que hoy no va a ser el mejor día de sus vidas. Dejen de quejarse y disfruten, feliz casi Navidad",
"Aaahhhhggg Noooo!!! Esa frase no!!!! Malditos hombres (frustración momentanea) sorry, no los odio... Bueno no a todos!",
"Entre mas creces, mas cuenta te das de cuan triste es la vida, de que no todo es bueno y de que nada es eterno. Bendita infancia",
"@EseRover seh, ya me dijeron que siguen negociando talentos. Pues mira, si voy. A menos que algo se caiga. Y el 17 hago show en GDL igual",
"@IslaReality #IslaRevancha, Ferka, era por Tony, Ivonne,Rafa,Delia, y Uds, 5 votos Vs él, no por Delia, siempre hay qué ir, más fuerte",
@leondaraki @mx_df no sería mala idea,
@Horantheworld20 claro que se puede corregir,
@darkomacedo seee eso está bien pinche triste,
Cancún quiero volver a ti te extraño,
@michicheel ay jajaja pero si estoy enamorada de apu,
"@pochiitto por qué no, puedes hacer una alterna.",
@heyGuero no te trajeron uno los reyes u.u oie k feos,
"@JenniferDuquee Hahaha, si está rico, nadamas le falta presentación.",
Ultimo Día De Vacaciones Ya El Lunes A La Escuela Noooo!,
"Esta vez que tengo todo para ir , no estoy tan segura jajaj",
Lo malo de estar enferma es que la comida no me sabe a nada,
"@Mariazelzel Tengo un mal presentimiento, Ojalá me equivoque, pero el equipo se debilitó.",
"@Manuellflorod Bienvenida (triste) realidad, andamos en las mismas, pero no hay de otra",
Mi carro ya no suena feo wuuwu. Juro que ya no le haré más daño hahaha,
"Mi sueño no es tan imposible, tan solo es viajar a Canadá yo sé que puedo lograrlo",
Ya me está doliendo la cabeza de estar todo el día acostada. Por qué soy así??,
@MrNachoG Ojalá se pudiera convertir en parte de nuestra cultura compartir el transporte a diario si de usar auto se trata,
"@Jeglemqz fui a los tacos la fiesta en civac pero estaba cerrado, y luego los chaparritos se tardan mucho me alteré",
"O sea si, ya estoy mas cachetonq, pero hay fotos donde de plano me veo completamente con obesidad mórbida.",
Triste es no poder ver series en la TV por qué soy tan ciego que ya no alcanzo a leer los subtítulos.,
Por lo menos estos que rompí me duraron dos años. No que antes los perdía/rompía cada dos meses. Soy la peor.,
El reboot de Jumanji puede romper mi corazón x2. Porque puede ser horrible y además pueden arruinar la imagen que tengo de The Rock,
"Me choca tener tanto cachete, y casi todos los niños me dicen que les gustan mis cachetes, bueno que les gusta que este cachetona",
"""Aunque la fresa se vista de seda, peda se encuera."" Ahora un nene perdiendo la razón por repetir lo que le dicen.",
Acabo de hacer algo muy triste jajaja la señora que limpia mi casa trapeo y yo baje y pise y no sabía que estaba trapeando y creo ensucie,
"Cuando era niño e íbamos a Gigante, se hacía lista de que se iba a comprar y siempre bien limitados. Hola ese dejo de ser un problema",
"Y sí, siempre he dicho que la Navidad no se trata sólo de regalos, pero me siento mal porque no he donado regalos para los niños este año",
"@Extranjerodm exacto, la foto la tomé en la rueda de prensa, pues yo fui al que Fey subio y difundo mis fotos como ""esto es lo que hago""",
"Te acuerdas cuando te decía: ""no mames vato no muero por ti así que bajale""? Pues si sí muero por ti imbécil dónde estás? Ya háblame!",
@karycruz24 @rashel09 @rosiles_meza @Crisstyrc @analu31090 Gracias mi querida kary,
@YazarethPalomo te extraño tanto mi amor,
Jajajajaja ay que triste me siento,
Cuando la tormenta eres tu mismo.,
15 días sin uno de esos abrazos mágicos,
Como poder ser feliz con esa persona q amas,
No está chido empezar el año con lesión de tobillo,
@jenifersaucedo_ así es Pero somos mas personas honradas! Que se note,
como cuando no te puedes registrar en el #VansCustomCulture porque vives en méxico,
"Tengo mi lado lindo y mi lado culero, pero bien culero.",
"@Fershymp es correcto, falta mucho para y por eso nunca estamos unidos como compatriotas",
@mayteaguirre ¡Cero! Lo que te haga feliz o te de tranquilidad está súper bien.,
@Fershymp es un lamentable reflejo de la realidad y el nivel de educación que impera en México,
"Son 8:26 y yo ya me estoy visualizando en mi cama durmiendo, cuando salga de trabajar",
@Los40ec Que excelente tema #RockABYE también me gustaría escuchar: We don't talk anymore solo la mejor música en #los40 @BriannaPinosM,
